currTime,acc1,acc2,Roll,Pitch,Yaw
7710,379,402,8,-4.27,-7.07
7715,379,402,8,-4.27,-7.07
7716,379,402,8,-4.27,-7.07
7716,379,402,8,-4.27,-7.07
7717,379,402,8,-4.27,-7.07
7717,379,402,8,-4.27,-7.07
7718,379,402,8,-4.27,-7.07
7718,379,402,8,-4.27,-7.07
7719,379,402,8,-4.27,-7.07
7720,379,402,8,-4.27,-7.07
7720,379,402,8,-4.27,-7.07
7721,379,402,8,-4.27,-7.07
7721,379,402,8,-4.27,-7.07
7726,379,402,8,-4.27,-7.07
7727,379,402,8,-4.27,-7.07
7727,379,402,8,-4.27,-7.07
7728,379,402,8,-4.27,-7.07
7728,379,402,8,-4.27,-7.07
7729,379,402,8,-4.27,-7.07
7729,379,402,8,-4.27,-7.07
7730,379,402,8,-4.27,-7.07
7730,379,402,8,-4.27,-7.07
7731,379,402,8,-4.27,-7.07
7732,379,402,8,-4.27,-7.07
7732,379,402,8,-4.27,-7.07
7733,379,402,8,-4.27,-7.07
7738,379,362,12.75,-6.89,-18.77
7739,379,362,12.75,-6.89,-18.77
7739,379,362,12.75,-6.89,-18.77
7740,379,362,12.75,-6.89,-18.77
7740,379,362,12.75,-6.89,-18.77
7741,379,362,12.75,-6.89,-18.77
7742,379,362,12.75,-6.89,-18.77
7742,379,362,12.75,-6.89,-18.77
7743,379,362,12.75,-6.89,-18.77
7743,379,362,12.75,-6.89,-18.77
7744,379,362,12.75,-6.89,-18.77
7744,379,362,12.75,-6.89,-18.77
7749,379,362,12.75,-6.89,-18.77
7750,379,362,12.75,-6.89,-18.77
7750,379,362,12.75,-6.89,-18.77
7751,379,362,12.75,-6.89,-18.77
7752,379,362,12.75,-6.89,-18.77
7752,379,362,12.75,-6.89,-18.77
7753,379,362,12.75,-6.89,-18.77
7753,379,362,12.75,-6.89,-18.77
7754,379,362,12.75,-6.89,-18.77
7754,379,362,12.75,-6.89,-18.77
7755,379,362,12.75,-6.89,-18.77
7755,379,362,12.75,-6.89,-18.77
7760,379,362,12.75,-6.89,-18.77
7761,379,362,12.75,-6.89,-18.77
7762,379,362,12.75,-6.89,-18.77
7762,379,362,12.75,-6.89,-18.77
7763,379,362,12.75,-6.89,-18.77
7763,379,362,12.75,-6.89,-18.77
7764,379,362,12.75,-6.89,-18.77
7764,379,362,12.75,-6.89,-18.77
7765,379,362,12.75,-6.89,-18.77
7765,379,362,12.75,-6.89,-18.77
7766,379,362,12.75,-6.89,-18.77
7766,379,362,12.75,-6.89,-18.77
7771,379,362,12.75,-6.89,-18.77
7772,379,362,12.75,-6.89,-18.77
7773,379,362,12.75,-6.89,-18.77
7773,379,362,12.75,-6.89,-18.77
7774,379,362,12.75,-6.89,-18.77
7774,379,362,12.75,-6.89,-18.77
7775,379,362,12.75,-6.89,-18.77
7775,379,362,12.75,-6.89,-18.77
7776,379,362,12.75,-6.89,-18.77
7776,379,362,12.75,-6.89,-18.77
7777,379,362,12.75,-6.89,-18.77
7777,379,362,12.75,-6.89,-18.77
7783,379,362,12.75,-6.89,-18.77
7783,379,362,12.75,-6.89,-18.77
7784,379,362,12.75,-6.89,-18.77
7784,379,362,12.75,-6.89,-18.77
7785,379,362,12.75,-6.89,-18.77
7785,379,362,12.75,-6.89,-18.77
7786,379,362,12.75,-6.89,-18.77
7786,379,362,12.75,-6.89,-18.77
7787,379,362,12.75,-6.89,-18.77
7787,379,362,12.75,-6.89,-18.77
7788,379,362,12.75,-6.89,-18.77
7789,379,362,12.75,-6.89,-18.77
7794,379,362,12.75,-6.89,-18.77
7794,379,362,12.75,-6.89,-18.77
7795,379,362,12.75,-6.89,-18.77
7795,379,362,12.75,-6.89,-18.77
7796,379,362,12.75,-6.89,-18.77
7796,379,362,12.75,-6.89,-18.77
7797,379,362,12.75,-6.89,-18.77
7797,379,362,12.75,-6.89,-18.77
7798,379,362,12.75,-6.89,-18.77
7799,379,362,12.75,-6.89,-18.77
7799,379,362,12.75,-6.89,-18.77
7804,379,362,12.75,-6.89,-18.77
7805,379,362,12.75,-6.89,-18.77
7805,379,362,12.75,-6.89,-18.77
7806,379,362,12.75,-6.89,-18.77
7806,379,362,12.75,-6.89,-18.77
7807,379,362,12.75,-6.89,-18.77
7807,379,362,12.75,-6.89,-18.77
7808,379,362,12.75,-6.89,-18.77
7808,379,362,12.75,-6.89,-18.77
7809,379,362,12.75,-6.89,-18.77
7810,379,362,12.75,-6.89,-18.77
7810,379,362,12.75,-6.89,-18.77
7815,379,362,12.75,-6.89,-18.77
7816,379,362,12.75,-6.89,-18.77
7816,379,362,12.75,-6.89,-18.77
7817,379,362,12.75,-6.89,-18.77
7817,379,362,12.75,-6.89,-18.77
7818,379,362,12.75,-6.89,-18.77
7818,379,362,12.75,-6.89,-18.77
7819,379,362,12.75,-6.89,-18.77
7819,379,362,12.75,-6.89,-18.77
7820,379,362,12.75,-6.89,-18.77
7820,379,362,12.75,-6.89,-18.77
7821,379,362,12.75,-6.89,-18.77
7826,379,362,12.75,-6.89,-18.77
7827,379,362,12.75,-6.89,-18.77
7827,379,362,12.75,-6.89,-18.77
7828,379,362,12.75,-6.89,-18.77
7828,379,362,12.75,-6.89,-18.77
7829,379,362,12.75,-6.89,-18.77
7829,379,362,12.75,-6.89,-18.77
7830,379,362,12.75,-6.89,-18.77
7830,379,362,12.75,-6.89,-18.77
7831,379,362,12.75,-6.89,-18.77
7832,379,362,12.75,-6.89,-18.77
7832,379,362,12.75,-6.89,-18.77
7837,379,362,12.75,-6.89,-18.77
7838,379,362,12.75,-6.89,-18.77
7838,379,362,12.75,-6.89,-18.77
7839,379,362,12.75,-6.89,-18.77
7839,379,362,12.75,-6.89,-18.77
7840,379,362,12.75,-6.89,-18.77
7840,379,362,12.75,-6.89,-18.77
7841,379,362,12.75,-6.89,-18.77
7842,379,362,12.75,-6.89,-18.77
7842,379,362,12.75,-6.89,-18.77
7843,379,362,12.75,-6.89,-18.77
7843,379,362,12.75,-6.89,-18.77
7848,379,362,12.75,-6.89,-18.77
7849,379,362,12.75,-6.89,-18.77
7849,379,362,12.75,-6.89,-18.77
7850,379,362,12.75,-6.89,-18.77
7850,379,362,12.75,-6.89,-18.77
7851,379,362,12.75,-6.89,-18.77
7852,379,362,12.75,-6.89,-18.77
7852,379,362,12.75,-6.89,-18.77
7853,379,362,12.75,-6.89,-18.77
7853,379,362,12.75,-6.89,-18.77
7854,379,362,12.75,-6.89,-18.77
7854,379,362,12.75,-6.89,-18.77
7859,379,362,12.75,-6.89,-18.77
7860,379,362,12.75,-6.89,-18.77
7860,379,362,12.75,-6.89,-18.77
7861,379,362,12.75,-6.89,-18.77
7861,379,362,12.75,-6.89,-18.77
7862,379,362,12.75,-6.89,-18.77
7863,379,362,12.75,-6.89,-18.77
7863,379,362,12.75,-6.89,-18.77
7864,379,362,12.75,-6.89,-18.77
7864,379,362,12.75,-6.89,-18.77
7865,379,362,12.75,-6.89,-18.77
7865,379,362,12.75,-6.89,-18.77
7870,379,362,12.75,-6.89,-18.77
7871,379,362,12.75,-6.89,-18.77
7872,379,362,12.75,-6.89,-18.77
7872,379,362,12.75,-6.89,-18.77
7873,379,362,12.75,-6.89,-18.77
7873,379,362,12.75,-6.89,-18.77
7874,379,362,12.75,-6.89,-18.77
7874,379,362,12.75,-6.89,-18.77
7875,379,362,12.75,-6.89,-18.77
7875,379,362,12.75,-6.89,-18.77
7876,379,362,12.75,-6.89,-18.77
7876,379,362,12.75,-6.89,-18.77
7881,379,362,12.75,-6.89,-18.77
7882,379,362,12.75,-6.89,-18.77
7883,379,362,12.75,-6.89,-18.77
7883,379,362,12.75,-6.89,-18.77
7884,379,362,12.75,-6.89,-18.77
7884,379,362,12.75,-6.89,-18.77
7885,379,362,12.75,-6.89,-18.77
7885,379,362,12.75,-6.89,-18.77
7886,379,362,12.75,-6.89,-18.77
7886,379,362,12.75,-6.89,-18.77
7887,379,362,12.75,-6.89,-18.77
7887,379,362,12.75,-6.89,-18.77
7892,379,362,12.75,-6.89,-18.77
7893,379,362,12.75,-6.89,-18.77
7893,379,362,12.75,-6.89,-18.77
7894,379,362,12.75,-6.89,-18.77
7894,379,362,12.75,-6.89,-18.77
7895,379,362,12.75,-6.89,-18.77
7896,379,362,12.75,-6.89,-18.77
7896,379,362,12.75,-6.89,-18.77
7897,379,362,12.75,-6.89,-18.77
7897,379,362,12.75,-6.89,-18.77
7898,379,362,12.75,-6.89,-18.77
7898,379,362,12.75,-6.89,-18.77
7903,379,362,12.75,-6.89,-18.77
7904,379,362,12.75,-6.89,-18.77
7904,379,362,12.75,-6.89,-18.77
7905,379,362,12.75,-6.89,-18.77
7905,379,362,12.75,-6.89,-18.77
7906,379,362,12.75,-6.89,-18.77
7906,379,362,12.75,-6.89,-18.77
7907,379,362,12.75,-6.89,-18.77
7908,379,362,12.75,-6.89,-18.77
7908,379,362,12.75,-6.89,-18.77
7909,379,362,12.75,-6.89,-18.77
7914,379,362,12.75,-6.89,-18.77
7914,379,362,12.75,-6.89,-18.77
7915,379,362,12.75,-6.89,-18.77
7915,379,362,12.75,-6.89,-18.77
7916,379,362,12.75,-6.89,-18.77
7916,379,362,12.75,-6.89,-18.77
7917,379,362,12.75,-6.89,-18.77
7917,379,362,12.75,-6.89,-18.77
7918,379,362,12.75,-6.89,-18.77
7919,379,362,12.75,-6.89,-18.77
7919,379,362,12.75,-6.89,-18.77
7920,379,362,12.75,-6.89,-18.77
7925,379,362,12.75,-6.89,-18.77
7925,379,362,12.75,-6.89,-18.77
7926,379,362,12.75,-6.89,-18.77
7926,379,362,12.75,-6.89,-18.77
7927,379,362,12.75,-6.89,-18.77
7927,379,362,12.75,-6.89,-18.77
7928,379,362,12.75,-6.89,-18.77
7929,379,362,12.75,-6.89,-18.77
7929,379,362,12.75,-6.89,-18.77
7930,379,362,12.75,-6.89,-18.77
7930,379,362,12.75,-6.89,-18.77
7931,379,362,12.75,-6.89,-18.77
7936,379,362,12.75,-6.89,-18.77
7936,379,362,12.75,-6.89,-18.77
7937,379,362,12.75,-6.89,-18.77
7937,379,362,12.75,-6.89,-18.77
7938,379,362,12.75,-6.89,-18.77
7939,379,362,12.75,-6.89,-18.77
7939,379,362,12.75,-6.89,-18.77
7940,379,362,12.75,-6.89,-18.77
7940,379,362,12.75,-6.89,-18.77
7941,379,362,12.75,-6.89,-18.77
7941,379,362,12.75,-6.89,-18.77
7942,379,362,12.75,-6.89,-18.77
7947,379,362,12.75,-6.89,-18.77
7947,379,362,12.75,-6.89,-18.77
7948,379,362,12.75,-6.89,-18.77
7949,379,362,12.75,-6.89,-18.77
7949,379,362,12.75,-6.89,-18.77
7950,379,362,12.75,-6.89,-18.77
7950,379,362,12.75,-6.89,-18.77
7951,379,362,12.75,-6.89,-18.77
7951,379,362,12.75,-6.89,-18.77
7952,379,362,12.75,-6.89,-18.77
7952,379,362,12.75,-6.89,-18.77
7953,379,362,12.75,-6.89,-18.77
7958,379,362,12.75,-6.89,-18.77
7959,379,362,12.75,-6.89,-18.77
7959,379,362,12.75,-6.89,-18.77
7960,379,362,12.75,-6.89,-18.77
7960,379,362,12.75,-6.89,-18.77
7961,379,362,12.75,-6.89,-18.77
7961,379,362,12.75,-6.89,-18.77
7962,379,362,12.75,-6.89,-18.77
7962,379,362,12.75,-6.89,-18.77
7963,379,362,12.75,-6.89,-18.77
7963,379,362,12.75,-6.89,-18.77
7964,379,362,12.75,-6.89,-18.77
7969,379,362,12.75,-6.89,-18.77
7970,379,362,12.75,-6.89,-18.77
7970,379,362,12.75,-6.89,-18.77
7971,379,362,12.75,-6.89,-18.77
7971,379,362,12.75,-6.89,-18.77
7972,379,362,12.75,-6.89,-18.77
7972,379,362,12.75,-6.89,-18.77
7973,379,362,12.75,-6.89,-18.77
7973,379,362,12.75,-6.89,-18.77
7974,379,362,12.75,-6.89,-18.77
7974,379,362,12.75,-6.89,-18.77
7975,379,362,12.75,-6.89,-18.77
7980,379,362,12.75,-6.89,-18.77
7980,379,362,12.75,-6.89,-18.77
7981,379,362,12.75,-6.89,-18.77
7982,379,362,12.75,-6.89,-18.77
7982,379,362,12.75,-6.89,-18.77
7983,379,362,12.75,-6.89,-18.77
7983,379,362,12.75,-6.89,-18.77
7984,379,362,12.75,-6.89,-18.77
7984,379,362,12.75,-6.89,-18.77
7985,379,362,12.75,-6.89,-18.77
7985,379,362,12.75,-6.89,-18.77
7986,379,362,12.75,-6.89,-18.77
7991,379,362,12.75,-6.89,-18.77
7991,379,362,12.75,-6.89,-18.77
7992,379,362,12.75,-6.89,-18.77
7992,379,362,12.75,-6.89,-18.77
7993,379,362,12.75,-6.89,-18.77
7994,379,362,12.75,-6.89,-18.77
7994,379,362,12.75,-6.89,-18.77
7995,379,362,12.75,-6.89,-18.77
7995,379,362,12.75,-6.89,-18.77
7996,379,362,12.75,-6.89,-18.77
7996,379,362,12.75,-6.89,-18.77
7997,379,362,12.75,-6.89,-18.77
8002,379,362,12.75,-6.89,-18.77
8002,379,362,12.75,-6.89,-18.77
8003,379,362,12.75,-6.89,-18.77
8004,379,362,12.75,-6.89,-18.77
8004,379,362,12.75,-6.89,-18.77
8005,379,362,12.75,-6.89,-18.77
8005,379,362,12.75,-6.89,-18.77
8006,379,362,12.75,-6.89,-18.77
8006,379,362,12.75,-6.89,-18.77
8007,379,362,12.75,-6.89,-18.77
8007,379,362,12.75,-6.89,-18.77
8008,379,362,12.75,-6.89,-18.77
8013,379,362,12.75,-6.89,-18.77
8014,379,362,12.75,-6.89,-18.77
8014,379,362,12.75,-6.89,-18.77
8015,379,362,12.75,-6.89,-18.77
8015,379,362,12.75,-6.89,-18.77
8016,379,362,12.75,-6.89,-18.77
8016,379,362,12.75,-6.89,-18.77
8017,379,362,12.75,-6.89,-18.77
8017,379,362,12.75,-6.89,-18.77
8018,379,362,12.75,-6.89,-18.77
8018,379,362,12.75,-6.89,-18.77
8019,379,362,12.75,-6.89,-18.77
8024,379,362,12.75,-6.89,-18.77
8025,379,362,12.75,-6.89,-18.77
8025,379,362,12.75,-6.89,-18.77
8026,379,362,12.75,-6.89,-18.77
8026,379,362,12.75,-6.89,-18.77
8027,379,362,12.75,-6.89,-18.77
8027,379,362,12.75,-6.89,-18.77
8028,379,362,12.75,-6.89,-18.77
8028,379,362,12.75,-6.89,-18.77
8029,379,362,12.75,-6.89,-18.77
8029,379,362,12.75,-6.89,-18.77
8035,379,362,12.75,-6.89,-18.77
8035,379,362,12.75,-6.89,-18.77
8036,379,362,12.75,-6.89,-18.77
8036,379,362,12.75,-6.89,-18.77
8037,379,362,12.75,-6.89,-18.77
8037,379,362,12.75,-6.89,-18.77
8038,379,362,12.75,-6.89,-18.77
8038,379,362,12.75,-6.89,-18.77
8039,379,362,12.75,-6.89,-18.77
8039,379,362,12.75,-6.89,-18.77
8040,379,362,12.75,-6.89,-18.77
8041,379,362,12.75,-6.89,-18.77
8046,379,362,12.75,-6.89,-18.77
8046,379,362,12.75,-6.89,-18.77
8047,379,362,12.75,-6.89,-18.77
8047,379,362,12.75,-6.89,-18.77
8048,379,362,12.75,-6.89,-18.77
8048,379,362,12.75,-6.89,-18.77
8049,379,362,12.75,-6.89,-18.77
8049,379,362,12.75,-6.89,-18.77
8050,379,362,12.75,-6.89,-18.77
8051,379,362,12.75,-6.89,-18.77
8051,379,362,12.75,-6.89,-18.77
8052,379,362,12.75,-6.89,-18.77
8057,379,362,12.75,-6.89,-18.77
8057,379,362,12.75,-6.89,-18.77
8058,379,362,12.75,-6.89,-18.77
8058,379,362,12.75,-6.89,-18.77
8059,379,362,12.75,-6.89,-18.77
8059,379,362,12.75,-6.89,-18.77
8060,379,362,12.75,-6.89,-18.77
8061,379,362,12.75,-6.89,-18.77
8061,467,362,18.26,-16.89,-8.39
8062,467,362,18.26,-16.89,-8.39
8063,467,362,18.26,-16.89,-8.39
8063,467,362,18.26,-16.89,-8.39
8068,467,362,18.26,-16.89,-8.39
8069,467,362,18.26,-16.89,-8.39
8069,467,362,18.26,-16.89,-8.39
8070,467,362,18.26,-16.89,-8.39
8070,467,362,18.26,-16.89,-8.39
8071,467,362,18.26,-16.89,-8.39
8071,467,362,18.26,-16.89,-8.39
8072,467,362,18.26,-16.89,-8.39
8073,467,362,18.26,-16.89,-8.39
8073,467,362,18.26,-16.89,-8.39
8074,467,362,18.26,-16.89,-8.39
8074,467,362,18.26,-16.89,-8.39
8079,467,362,18.26,-16.89,-8.39
8080,467,362,18.26,-16.89,-8.39
8080,467,362,18.26,-16.89,-8.39
8081,467,362,18.26,-16.89,-8.39
8081,467,362,18.26,-16.89,-8.39
8082,467,362,18.26,-16.89,-8.39
8082,467,362,18.26,-16.89,-8.39
8083,467,362,18.26,-16.89,-8.39
8083,467,362,18.26,-16.89,-8.39
8084,467,362,18.26,-16.89,-8.39
8085,467,362,18.26,-16.89,-8.39
8085,467,362,18.26,-16.89,-8.39
8090,467,362,18.26,-16.89,-8.39
8091,467,362,18.26,-16.89,-8.39
8091,467,362,18.26,-16.89,-8.39
8092,467,362,18.26,-16.89,-8.39
8092,467,362,18.26,-16.89,-8.39
8093,467,362,18.26,-16.89,-8.39
8093,467,362,18.26,-16.89,-8.39
8094,467,362,18.26,-16.89,-8.39
8095,467,362,18.26,-16.89,-8.39
8095,467,362,18.26,-16.89,-8.39
8096,467,362,18.26,-16.89,-8.39
8096,467,362,18.26,-16.89,-8.39
8101,467,337,41.81,-22.75,-29.53
8102,467,337,41.81,-22.75,-29.53
8103,467,337,41.81,-22.75,-29.53
8103,467,337,41.81,-22.75,-29.53
8104,467,337,41.81,-22.75,-29.53
8105,467,337,41.81,-22.75,-29.53
8105,467,337,41.81,-22.75,-29.53
8106,467,337,41.81,-22.75,-29.53
8106,467,337,41.81,-22.75,-29.53
8107,467,337,41.81,-22.75,-29.53
8107,467,337,41.81,-22.75,-29.53
8108,467,337,41.81,-22.75,-29.53
8113,467,337,41.81,-22.75,-29.53
8113,467,337,41.81,-22.75,-29.53
8114,467,337,41.81,-22.75,-29.53
8115,467,337,41.81,-22.75,-29.53
8115,467,337,41.81,-22.75,-29.53
8116,467,337,41.81,-22.75,-29.53
8116,467,337,41.81,-22.75,-29.53
8117,467,337,41.81,-22.75,-29.53
8117,467,337,41.81,-22.75,-29.53
8118,467,337,41.81,-22.75,-29.53
8118,467,337,41.81,-22.75,-29.53
8123,467,337,41.81,-22.75,-29.53
8124,467,337,41.81,-22.75,-29.53
8125,467,337,41.81,-22.75,-29.53
8125,467,337,41.81,-22.75,-29.53
8126,467,337,41.81,-22.75,-29.53
8126,467,337,41.81,-22.75,-29.53
8127,467,337,41.81,-22.75,-29.53
8127,467,337,41.81,-22.75,-29.53
8128,467,337,41.81,-22.75,-29.53
8128,467,337,41.81,-22.75,-29.53
8129,467,337,41.81,-22.75,-29.53
8129,467,337,41.81,-22.75,-29.53
8135,467,337,41.81,-22.75,-29.53
8135,467,337,41.81,-22.75,-29.53
8136,467,337,41.81,-22.75,-29.53
8136,467,337,41.81,-22.75,-29.53
8137,467,337,41.81,-22.75,-29.53
8137,467,337,41.81,-22.75,-29.53
8138,467,337,41.81,-22.75,-29.53
8138,467,337,41.81,-22.75,-29.53
8139,467,337,41.81,-22.75,-29.53
8139,467,337,41.81,-22.75,-29.53
8140,467,337,41.81,-22.75,-29.53
8145,467,337,41.81,-22.75,-29.53
8146,467,337,41.81,-22.75,-29.53
8146,467,337,41.81,-22.75,-29.53
8147,467,337,41.81,-22.75,-29.53
8147,467,337,41.81,-22.75,-29.53
8148,467,337,41.81,-22.75,-29.53
8148,467,337,41.81,-22.75,-29.53
8149,467,337,41.81,-22.75,-29.53
8149,467,337,41.81,-22.75,-29.53
8150,467,337,41.81,-22.75,-29.53
8150,467,337,41.81,-22.75,-29.53
8151,467,337,41.81,-22.75,-29.53
8169,467,337,41.81,-22.75,-29.53
8170,467,337,41.81,-22.75,-29.53
8170,467,337,41.81,-22.75,-29.53
8171,467,337,41.81,-22.75,-29.53
8171,467,337,41.81,-22.75,-29.53
8172,467,337,41.81,-22.75,-29.53
8172,467,337,41.81,-22.75,-29.53
8173,467,337,41.81,-22.75,-29.53
8173,467,337,41.81,-22.75,-29.53
8174,467,337,41.81,-22.75,-29.53
8174,467,337,41.81,-22.75,-29.53
8175,467,337,41.81,-22.75,-29.53
8180,467,337,41.81,-22.75,-29.53
8181,467,337,41.81,-22.75,-29.53
8181,467,337,41.81,-22.75,-29.53
8182,467,337,41.81,-22.75,-29.53
8182,467,337,41.81,-22.75,-29.53
8183,467,337,41.81,-22.75,-29.53
8183,467,337,41.81,-22.75,-29.53
8184,467,337,41.81,-22.75,-29.53
8184,467,337,41.81,-22.75,-29.53
8185,467,337,41.81,-22.75,-29.53
8186,467,337,41.81,-22.75,-29.53
8191,467,337,41.81,-22.75,-29.53
8191,467,337,41.81,-22.75,-29.53
8192,467,337,41.81,-22.75,-29.53
8192,467,337,41.81,-22.75,-29.53
8193,467,337,41.81,-22.75,-29.53
8193,467,337,41.81,-22.75,-29.53
8194,467,337,41.81,-22.75,-29.53
8194,467,337,41.81,-22.75,-29.53
8195,467,337,41.81,-22.75,-29.53
8196,467,337,41.81,-22.75,-29.53
8196,467,337,41.81,-22.75,-29.53
8197,467,337,41.81,-22.75,-29.53
8202,467,337,41.81,-22.75,-29.53
8202,467,337,41.81,-22.75,-29.53
8203,467,337,41.81,-22.75,-29.53
8203,467,337,41.81,-22.75,-29.53
8204,467,337,41.81,-22.75,-29.53
8204,467,337,41.81,-22.75,-29.53
8205,467,337,41.81,-22.75,-29.53
8206,467,337,41.81,-22.75,-29.53
8206,467,337,41.81,-22.75,-29.53
8207,467,337,41.81,-22.75,-29.53
8207,467,337,41.81,-22.75,-29.53
8208,467,337,41.81,-22.75,-29.53
8213,467,337,41.81,-22.75,-29.53
8213,467,337,41.81,-22.75,-29.53
8214,467,337,41.81,-22.75,-29.53
8214,467,337,41.81,-22.75,-29.53
8215,467,337,41.81,-22.75,-29.53
8215,467,337,41.81,-22.75,-29.53
8216,467,337,41.81,-22.75,-29.53
8217,467,337,41.81,-22.75,-29.53
8217,467,337,41.81,-22.75,-29.53
8218,467,337,41.81,-22.75,-29.53
8218,467,337,41.81,-22.75,-29.53
8223,467,337,41.81,-22.75,-29.53
8224,467,337,41.81,-22.75,-29.53
8224,467,337,41.81,-22.75,-29.53
8225,467,337,41.81,-22.75,-29.53
8226,467,337,41.81,-22.75,-29.53
8226,467,337,41.81,-22.75,-29.53
8227,467,337,41.81,-22.75,-29.53
8227,467,337,41.81,-22.75,-29.53
8228,467,337,41.81,-22.75,-29.53
8228,467,337,41.81,-22.75,-29.53
8229,467,337,41.81,-22.75,-29.53
8229,467,337,41.81,-22.75,-29.53
8234,467,337,41.81,-22.75,-29.53
8235,467,337,41.81,-22.75,-29.53
8235,467,337,41.81,-22.75,-29.53
8236,467,337,41.81,-22.75,-29.53
8237,467,337,41.81,-22.75,-29.53
8237,467,337,41.81,-22.75,-29.53
8238,467,337,41.81,-22.75,-29.53
8238,467,337,41.81,-22.75,-29.53
8239,467,337,41.81,-22.75,-29.53
8239,467,337,41.81,-22.75,-29.53
8240,467,337,41.81,-22.75,-29.53
8240,467,337,41.81,-22.75,-29.53
8245,467,337,41.81,-22.75,-29.53
8246,467,337,41.81,-22.75,-29.53
8247,467,337,41.81,-22.75,-29.53
8247,467,337,41.81,-22.75,-29.53
8248,467,337,41.81,-22.75,-29.53
8248,467,337,41.81,-22.75,-29.53
8249,467,337,41.81,-22.75,-29.53
8249,467,337,41.81,-22.75,-29.53
8250,467,337,41.81,-22.75,-29.53
8250,467,337,41.81,-22.75,-29.53
8251,467,337,41.81,-22.75,-29.53
8260,467,337,41.81,-22.75,-29.53
8261,467,337,41.81,-22.75,-29.53
8261,467,337,41.81,-22.75,-29.53
8262,467,337,41.81,-22.75,-29.53
8263,467,337,41.81,-22.75,-29.53
8263,467,337,41.81,-22.75,-29.53
8264,467,337,41.81,-22.75,-29.53
8264,467,337,41.81,-22.75,-29.53
8265,467,337,41.81,-22.75,-29.53
8265,467,337,41.81,-22.75,-29.53
8266,467,337,41.81,-22.75,-29.53
8266,467,337,41.81,-22.75,-29.53
8273,467,337,41.81,-22.75,-29.53
8273,467,337,41.81,-22.75,-29.53
8274,467,337,41.81,-22.75,-29.53
8274,467,337,41.81,-22.75,-29.53
8275,467,337,41.81,-22.75,-29.53
8275,467,337,41.81,-22.75,-29.53
8276,467,337,41.81,-22.75,-29.53
8276,467,337,41.81,-22.75,-29.53
8277,467,337,41.81,-22.75,-29.53
8278,467,337,41.81,-22.75,-29.53
8278,467,337,41.81,-22.75,-29.53
8284,467,337,41.81,-22.75,-29.53
8284,467,337,41.81,-22.75,-29.53
8285,467,337,41.81,-22.75,-29.53
8285,467,337,41.81,-22.75,-29.53
8286,467,337,41.81,-22.75,-29.53
8286,467,337,41.81,-22.75,-29.53
8287,467,337,41.81,-22.75,-29.53
8287,467,337,41.81,-22.75,-29.53
8288,467,337,41.81,-22.75,-29.53
8288,467,337,41.81,-22.75,-29.53
8289,467,337,41.81,-22.75,-29.53
8290,467,337,41.81,-22.75,-29.53
8295,467,337,41.81,-22.75,-29.53
8295,467,337,41.81,-22.75,-29.53
8296,467,337,41.81,-22.75,-29.53
8296,467,337,41.81,-22.75,-29.53
8297,467,337,41.81,-22.75,-29.53
8297,467,337,41.81,-22.75,-29.53
8298,467,337,41.81,-22.75,-29.53
8298,467,337,41.81,-22.75,-29.53
8299,467,337,41.81,-22.75,-29.53
8300,467,337,41.81,-22.75,-29.53
8300,467,337,41.81,-22.75,-29.53
8301,467,337,41.81,-22.75,-29.53
8306,467,337,41.81,-22.75,-29.53
8306,467,337,41.81,-22.75,-29.53
8307,467,337,41.81,-22.75,-29.53
8307,467,337,41.81,-22.75,-29.53
8308,467,337,41.81,-22.75,-29.53
8308,467,337,41.81,-22.75,-29.53
8309,467,337,41.81,-22.75,-29.53
8309,467,337,41.81,-22.75,-29.53
8310,467,337,41.81,-22.75,-29.53
8311,467,337,41.81,-22.75,-29.53
8311,467,337,41.81,-22.75,-29.53
8316,467,337,41.81,-22.75,-29.53
8317,467,337,41.81,-22.75,-29.53
8317,467,337,41.81,-22.75,-29.53
8318,467,337,41.81,-22.75,-29.53
8318,467,337,41.81,-22.75,-29.53
8319,467,337,41.81,-22.75,-29.53
8319,467,337,41.81,-22.75,-29.53
8320,467,337,41.81,-22.75,-29.53
8321,467,337,41.81,-22.75,-29.53
8321,467,337,41.81,-22.75,-29.53
8322,467,337,41.81,-22.75,-29.53
8322,467,337,41.81,-22.75,-29.53
8327,467,337,41.81,-22.75,-29.53
8328,467,337,41.81,-22.75,-29.53
8328,467,337,41.81,-22.75,-29.53
8329,467,337,41.81,-22.75,-29.53
8330,467,337,41.81,-22.75,-29.53
8330,467,337,41.81,-22.75,-29.53
8331,467,337,41.81,-22.75,-29.53
8331,467,337,41.81,-22.75,-29.53
8332,467,337,41.81,-22.75,-29.53
8332,467,337,41.81,-22.75,-29.53
8333,467,337,41.81,-22.75,-29.53
8333,467,337,41.81,-22.75,-29.53
8338,467,337,41.81,-22.75,-29.53
8339,467,337,41.81,-22.75,-29.53
8340,467,337,41.81,-22.75,-29.53
8340,467,337,41.81,-22.75,-29.53
8341,467,337,41.81,-22.75,-29.53
8341,467,337,41.81,-22.75,-29.53
8342,467,337,41.81,-22.75,-29.53
8342,467,337,41.81,-22.75,-29.53
8343,467,337,41.81,-22.75,-29.53
8343,467,337,41.81,-22.75,-29.53
8344,467,337,41.81,-22.75,-29.53
8349,467,337,41.81,-22.75,-29.53
8349,467,337,41.81,-22.75,-29.53
8350,467,337,41.81,-22.75,-29.53
8350,467,337,41.81,-22.75,-29.53
